title,artist,top10,peak_rank,ar1_coef,ma1_coef,ar1_manual,model_aic,mean_streams,std_streams,trend_slope,peak_day,volatility,early_late_ratio,danceability,energy,valence,tempo,acousticness,loudness,speechiness
Frost er úti fuglinn minn,Hafdís Huld,0,36,0.463771180546102,-0.9997150009080629,-0.2706809548109088,201.55369854107596,1045.6190476190477,32.06463144290233,1.7519480519480581,20,33.56501154476191,0.9776149776149775,0.504,0.118,0.6,113.507,0.937,-13.917,0.0392
Frosty The Snowman,Ella Fitzgerald,0,41,0.1835652299367576,-0.9017311554667246,-0.3866225045575834,511.6705044498347,28297.571428571428,62815.080883018345,2340.9675324675327,15,84065.93308534677,0.2638000369584921,0.579,0.502,0.836,76.783,0.733,-7.57,0.0513
Fuck Love (feat. Trippie Redd),XXXTENTACION,1,5,-0.09742438425221259,-0.9536867523639679,-0.48612984748887916,579.0273358268555,151628.80952380953,341629.8853374483,-666.6194805194766,11,530732.7298400392,0.9699804554538068,0.797,0.533,0.329,131.036,0.0172,-9.74,0.0412
"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,0,74,-0.012052697821797949,-0.9311974858599489,-0.4794167500158164,560.6220896057225,77458.66666666667,210512.58561885677,1131.9649350649368,12,315600.7278272461,1.545296312027923,0.819,0.859,0.612,104.906,0.0244,-6.264,0.224
Fuentes de Ortiz,Ed Maverick,0,17,0.5546898295631532,-0.9999995015525283,-0.07582407569149116,397.01825547871937,62865.76190476191,4593.05925547048,295.7350649350661,20,4392.898770743529,0.9628023604806649,0.83,0.159,0.189,104.95,0.946,-14.461,0.0383
Fuerte No Soy,Intocable,0,80,0.27448300468253667,-0.9999999991218054,-0.1944726313303354,431.88331288015655,80577.14285714286,9157.76404029319,-233.06363636363685,1,11367.064667714352,1.0315303289658506,0.66,0.441,0.449,125.663,0.152,-11.02,0.0364
Future,Red Velvet,0,51,-0.05293610981958511,-0.9991465990804625,-0.41994763285419406,440.37945444752364,16233.57142857143,11421.706054582168,592.2766233766234,8,16177.704985179449,0.4981203739016057,0.717,0.868,0.552,100.005,0.438,-3.073,0.04
Fuzuê,Tiago Iorc,1,8,-0.23681040387918917,0.9999997224873719,0.6554622230334813,259.6096660412404,153201.33333333334,90024.30251542573,-23802.91608391608,0,25664.68064889796,1.0,0.66,0.675,0.585,191.92,0.026,-7.909,0.245
Fyll upp mitt glas nu,Tove Styrke,0,42,-0.24254019926165762,0.26989731128796823,0.2336475268288181,393.5147912757678,31113.95238095238,11528.571094195624,-1771.209090909091,0,3687.4192926761125,2.196267035492501,0.327,0.503,0.262,109.831,0.639,-7.627,0.0323
Född i juni,Hov1,0,21,-0.37959113067490563,0.999999936385656,0.05747884985962242,431.60106100760254,52689.333333333336,20259.39030562261,-3042.3272727272733,0,10794.606143231906,2.309496194431922,0.745,0.712,0.584,135.013,0.131,-6.281,0.152
Fútbol & Rumba (feat. Enrique Iglesias),Anuel AA,1,5,-0.04373075917334091,-0.9246249195248483,-0.5142165891218281,570.4623977541287,119184.0,270661.2078799761,-5340.811688311689,10,409339.8047863291,4.005867906179433,0.735,0.916,0.691,167.994,0.397,-2.082,0.117
G-Shit (feat. Blockboi Twitch),Sidhu Moose Wala,1,9,0.9999968888132051,-0.9999999998854023,-0.07381583620730135,431.5613697460151,94034.33333333333,20134.67221423292,-3004.009090909089,1,9580.74373874492,1.5662484285256488,0.658,0.761,0.843,165.543,0.0531,-6.645,0.257
G.O.A.T.,Diljit Dosanjh,1,1,-0.7085335528330425,-0.5379946979931497,-0.8515755371432813,498.80570855765853,130671.61904761905,49342.852041295315,974.2675324675339,2,88343.1486893013,0.9082644710923347,0.544,0.917,0.686,176.068,0.00313,-3.403,0.259
GOAT,Sidhu Moose Wala,1,10,0.9999965332338588,-0.9999670111237509,-0.1063058704429694,427.41008778261966,86896.42857142857,17700.852596014982,-2546.903896103893,1,8657.039797038015,1.494736509778154,0.724,0.728,0.47,172.059,0.0459,-4.146,0.218
Goat,Sidhu Moose Wala,0,149,0.07327128615109477,-0.99836809605308,-0.27515165576957656,215.35292165518166,23251.846153846152,1271.1997873695086,124.32417582417621,11,1666.6211556286237,1.0,0.724,0.728,0.47,172.059,0.0459,-4.146,0.218
GOOBA,6ix9ine,1,1,0.0905056363123127,-0.9103450714372161,-0.4374686552696495,546.0722632150243,47465.0,146208.5692866774,3643.9999999999995,14,207458.79223216235,0.10059176317773237,0.611,0.688,0.393,178.462,0.0264,-5.688,0.341
GOTTI,6ix9ine,0,19,-0.24504952293910034,-0.9272914007635925,-0.6816050396655817,528.3117533126737,70144.71428571429,97606.30840860882,199.603896103897,16,160806.34395236868,0.5706884475245657,0.728,0.584,0.365,161.9,0.0524,-7.255,0.176
GRIND,Emiway Bantai,0,57,-0.8578545203775811,0.7972711555427932,0.17049373570199278,394.9246455356137,81041.80952380953,13164.797636912679,1922.9558441558447,14,3870.3165968690473,0.7047399487865823,0.848,0.735,0.57,98.973,0.291,-4.661,0.0445
GUMMO,6ix9ine,0,46,-0.088424105808541,-0.8876537858577743,-0.5282947765672191,553.942882029169,250794.2380952381,177575.55966402282,-570.2753246753236,9,275922.94934961013,1.0321544151336022,0.66,0.775,0.635,157.036,0.0553,-4.926,0.172
Gabriellas sång - Så mycket bättre 2020,Jakob Hellman,0,24,-0.9232854828282464,0.9999993795958306,0.23021077168103332,406.1582346235609,38280.90476190476,15275.118361024593,-2292.206493506493,0,5120.823219707941,2.2202210075111095,0.543,0.632,0.676,123.954,0.138,-6.644,0.0295
Gaian lapsi (feat. Anna Eriksson),Stam1na,0,23,-0.38112404515746595,0.9999999816249299,-0.17447366558682795,399.9216250990015,13524.095238095239,7287.255554372938,-1042.6376623376623,1,4623.122960726872,2.9105803469959843,0.354,0.956,0.503,142.855,0.000161,-4.028,0.0991
Gaiola - Ao Vivo,Henrique & Juliano,0,121,-0.36445701606160125,0.7896883132893632,0.1683901700601997,454.80641073762945,127675.66666666667,17790.506393749212,-269.53116883116616,15,18685.17772052222,0.9544424376857592,0.38,0.809,0.271,155.359,0.168,-3.906,0.179
"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,0,94,0.24877730054319602,-0.9970995476800302,-0.2552876641288263,284.45586695725524,5307.571428571428,425.0890742990643,59.39090909090904,19,293.44266901730566,0.8564265043408841,0.789,0.95,0.746,126.013,0.191,-3.604,0.0759
Ganas,Greeicy,0,53,-0.7158935470725035,-0.9818292596514473,-0.7792633297087154,398.35491438805235,8757.761904761905,5244.664535141194,-205.718181818182,0,9213.03026411506,1.3749977057063671,0.735,0.804,0.725,175.844,0.0371,-2.405,0.0979
Gashina,SUNMI,0,54,-0.11725656959316193,-0.9979432866682704,-0.34710666549550895,362.5835708921761,3522.0476190476193,1558.9357931795125,-1.3779220779220094,15,2407.5591560748826,0.9591160220994476,0.722,0.833,0.53,93.941,0.0556,-3.915,0.094
Gasolina,Daddy Yankee,0,65,-0.9951513360939798,0.9999999944552722,0.0784184188922217,273.1117236924629,10225.076923076924,19219.507671840318,-3167.71978021978,0,15173.815667449051,1.0,0.852,0.797,0.741,96.008,0.322,-6.543,0.0614
Geberiyorum - Nazım Hikmet Ran Günler Şiiri,Athena,0,85,-0.05700496508904472,-0.9992919070195658,-0.3072200100812494,338.2237357460241,5611.0,886.001074921416,44.884415584415606,12,1199.5257146055685,0.9248787584869059,0.637,0.341,0.515,113.065,0.0536,-8.72,0.042
Genda Phool (feat. Payal Dev),Badshah,1,1,0.9012368684141442,-0.062031472234296364,0.4009638763833624,444.787553220864,175942.42857142858,33235.59189235802,1805.7883116883138,8,17491.855268881573,0.8902555371873637,0.955,0.538,0.837,116.977,0.132,-8.394,0.0734
Genghis Khan,Miike Snow,0,79,-0.9999999676355592,0.9999946257255948,-0.2416773867415243,317.08449703233225,18157.647058823528,3573.067670967747,-504.81372549019574,1,3789.7480987980916,1.0,0.688,0.847,0.453,93.979,0.04,-3.238,0.0508
Georgia,Vance Joy,0,106,-0.006615819241851538,-0.9979472514099487,-0.3522349980054882,422.29859226054714,8725.809523809523,6900.087712479407,72.42597402597384,9,10533.469482914925,0.9312614376986547,0.388,0.66,0.401,143.554,0.312,-7.372,0.0308
Get Busy,Sean Paul,0,101,0.055548239816708395,-0.8328972070242817,-0.4495563757768262,290.708649008067,27775.153846153848,26478.604413160432,1900.659340659341,8,39162.139540756994,1.0,0.735,0.824,0.726,100.202,0.615,-4.143,0.036
Get Low (with Liam Payne),Zedd,0,16,0.1116788817772546,-0.722464793396666,-0.45183960557270997,468.7269393239166,17500.95238095238,21918.03327872408,1382.3194805194805,20,27157.078496222675,0.20268088269215984,0.718,0.926,0.54,108.018,0.027,-3.511,0.0494
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0,33,-0.03357325225846933,-0.9485177747451807,-0.5331984732149172,473.24228706291615,24485.14285714286,24710.337862224915,849.5714285714286,19,36304.69876765265,0.6221856123009335,0.794,0.811,0.862,116.047,0.0426,-8.966,0.038
Get Out,CHVRCHES,0,49,-0.019301814261433358,-0.9278119440273634,-0.5086246136415091,550.4177172250245,68587.95238095238,163496.87719181037,-2371.36883116883,11,248071.44318258396,2.8371564991822478,0.479,0.855,0.228,162.023,0.0012,-4.131,0.0327
Get Wild,TM NETWORK,0,61,0.012139873409505307,-0.3753241921611922,-0.21522106302397262,345.6371413816931,5799.857142857143,2504.946939571381,353.4779220779221,16,1193.1676789118953,0.36541513414611376,0.624,0.856,0.836,131.834,0.0157,-10.914,0.0477
Get You The Moon (feat. Snøw),Kina,0,26,-0.27299192843184805,0.43283727202885164,0.16344650057864324,311.6006490896014,6105.619047619048,879.8547215681459,96.76623376623377,11,485.27118964554245,0.8044866801682505,0.498,0.235,0.0895,118.917,0.72,-16.541,0.188
Ghost,Justin Bieber,1,3,0.0011615351506605266,-0.9999761207113547,-0.4122301228212026,553.1318430801873,68912.95238095238,188708.2365387615,-10381.253246753242,1,258871.16232566346,6.025712578300911,0.601,0.741,0.441,153.96,0.185,-5.569,0.0478
Ghostbusters,Ray Parker Jr.,1,3,-0.09976061723093001,-0.9336572597018541,-0.529105101236575,570.2498641066817,132926.85714285713,276162.14806337893,1796.6519480519498,13,427459.118376787,1.6892545177242686,0.778,0.719,0.729,115.4,0.0123,-9.698,0.0345
Giant (with Rag'n'Bone Man),Calvin Harris,1,1,0.2612890451157969,-0.9005463901134675,-0.3019823714736553,541.8628991007104,56334.90476190476,136381.56075752177,5992.518181818181,16,174510.8520308909,0.14884473088252087,0.807,0.887,0.606,122.015,0.016,-4.311,0.0361
Gimme More,Britney Spears,0,81,-0.15017764160994237,-0.9962290125906862,-0.44109451360203306,363.9399825895282,3400.6190476190477,2056.2421915021046,209.06103896103892,19,2562.843325293218,0.3670298070010507,0.788,0.844,0.382,113.324,0.25,-3.131,0.0334
Gimme Shelter,The Rolling Stones,0,59,0.05136855208905351,-0.584474593074627,-0.48651262122908157,212.0681357799487,13290.4,16666.251109352695,3096.630303030303,9,20712.241573225587,1.0,0.634,0.63,0.489,118.628,0.447,-8.277,0.031
Gimme! Gimme! Gimme!,GAMPER & DADONI,0,48,-0.33654104969049536,-0.6563763816729073,-0.7146606024303089,474.7222975352817,58851.90476190476,24558.338116382158,-771.2194805194799,20,38881.991374028155,1.2598812246699571,0.62,0.748,0.417,125.999,0.0151,-5.36,0.058
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,0,21,0.14072928287979095,-0.9666470020639756,-0.2648905009587079,444.98274073707927,18228.0,12094.20965350184,-76.572727272727,8,16513.99800502592,0.9036086115729607,0.749,0.491,0.536,119.528,0.02,-9.655,0.0403
Ginger (feat. Burna Boy),WizKid,0,52,-0.3494202685973982,-0.9999997856303057,-0.6043006723437006,403.21066889865074,18606.944444444445,27065.3299659099,-1744.223942208462,2,42820.09364368531,1.0,0.545,0.749,0.681,100.503,0.103,-6.621,0.153
Ginza,J Balvin,0,55,-0.2746241627159818,-0.9420924249662094,-0.5582174252944399,450.71572046718774,11209.714285714286,14066.955818996712,10.654545454545229,8,21275.773162155587,0.788093902386398,0.73,0.809,0.825,101.965,0.208,-6.406,0.0876
Girls Just Want to Have Fun,Cyndi Lauper,0,62,-0.35737609573299817,-0.9999999997018288,-0.5442025472909938,473.0901607286867,29916.190476190477,26370.99810599849,539.9961038961038,18,43997.36523827307,0.6802679170434326,0.71,0.799,0.725,120.372,0.22,-4.897,0.0328
Girls Like Us,Zoe Wees,1,6,-0.19915238372245184,-0.6408916096334057,-0.4993626093644381,492.62125093083955,32456.809523809523,35720.65602316989,-442.6506493506485,1,56144.992753673054,1.2149898687340324,0.444,0.648,0.171,125.706,0.288,-4.955,0.0476
Give Me Your Forever,Zack Tabudlo,0,103,-0.9158928959846145,0.17783585919808004,-0.9431928621553408,390.6129957599476,39232.0,4550.580632758648,418.81038961038945,20,5415.016500436541,0.8821166996057873,0.627,0.363,0.301,99.905,0.279,-8.127,0.0291
Given Up,Linkin Park,0,48,0.07398344031263515,-0.9171982177828275,-0.4610876849059599,541.0308373332259,38602.71428571428,128586.7411828047,322.7480519480526,11,184899.9795704356,3.378835037794576,0.655,0.885,0.938,100.088,0.00117,-4.116,0.0438
Given-Taken,ENHYPEN,0,56,-0.5559955491460804,-0.1244298172042414,-0.5924574563134972,460.7714341539751,24985.809523809523,17989.286937929122,-66.55324675324708,5,25294.319151936073,0.9082235596336973,0.631,0.649,0.459,108.07,0.17,-4.939,0.0377
Glad He's Gone,Tove Lo,0,29,-0.19097522802585512,-0.9999999999929475,-0.5197084394067312,563.6072425463902,67573.61904761905,170447.4635544354,-6518.325974025973,2,261851.29305617337,5.489254125768526,0.795,0.595,0.502,91.025,0.0823,-8.073,0.0698
Glad You Came,The Wanted,0,110,-0.7801374585865357,-0.9562418411589604,-0.8742014804028431,446.1873225107679,20502.238095238095,19738.849874597105,-92.99610389610439,13,37657.84583971181,1.0695224969830266,0.722,0.851,0.452,126.885,0.0319,-3.873,0.0639
Glad You Exist,Dan + Shay,0,26,-0.7010478042237903,-0.5877705447117287,-0.775905235018099,534.4781641582406,152254.04761904763,145132.8227201277,-9097.53116883117,1,246759.3634260866,2.516002745081264,0.748,0.551,0.66,103.953,0.235,-6.12,0.0349
Glad för din skull,Norlie & KKV,0,12,0.02598921081723884,0.5116562376898384,0.34718333809815455,413.802858981985,35059.52380952381,17951.42452662594,-2625.8987012987013,0,6782.411226658261,2.7943830708633373,0.625,0.621,0.367,116.975,0.0985,-5.991,0.0424
Go Big or Go Home,ENHYPEN,0,22,-0.15600063580047885,-0.8968146520731336,-0.6032521596076019,494.78807454385145,35642.57142857143,41226.262065144176,-349.07792207792295,2,65723.97146344323,0.8523972981951057,0.766,0.844,0.823,122.019,0.0502,-3.993,0.0575
Go Fuck Yourself,Two Feet,0,62,-0.14897183804327518,-0.992309099913067,-0.46048422119033067,433.22172378051596,7455.952380952381,9163.807980966109,105.0428571428569,14,14078.440598660067,0.5072845844318025,0.765,0.327,0.292,74.931,0.571,-8.029,0.277
Go Go,BTS,1,5,-0.18434299573015897,-0.9999999978544436,-0.5248883380591148,495.6554440219997,21742.85714285714,45681.82927940742,-2101.567532467532,2,70214.29818270635,2.821225619783102,0.856,0.617,0.759,136.081,0.171,-5.308,0.084
Go Solo (feat. Tom Rosenthal),Zwette,0,129,-0.2208609571396312,-0.3465588241344943,-0.49156874872948264,325.827604872956,1985.05,996.3731968996354,26.289473684210506,11,1206.8865210914587,1.0,0.783,0.557,0.368,108.012,0.641,-8.599,0.0275
God Is A Dancer (with Mabel),Tiësto,0,30,0.03813188179476324,-0.9147558782699244,-0.5134076617733077,553.6858886012423,70084.42857142857,177584.03398004523,2266.575324675326,11,258426.95604617178,0.4112067315143173,0.774,0.747,0.833,119.964,0.0241,-3.908,0.082
God is a woman,Ariana Grande,1,2,0.3283152489275925,-0.9999016947261828,-0.0649297231772912,487.78199368838153,34455.42857142857,37237.041670091574,-563.8220779220779,4,45754.532890632814,1.5457888754095543,0.602,0.658,0.268,145.031,0.0233,-5.934,0.0558
God's Country,Blake Shelton,0,59,-0.399111993620491,-0.633846397767833,-0.6845825980392353,519.9186857069534,84159.38095238095,84417.39060535323,4542.868831168832,18,130274.5852023621,0.32361815769590413,0.537,0.754,0.212,139.986,0.0586,-5.102,0.0399
